0,"Тормозит абсолютно везде, даже на экране блокировки .Пользоваться невозможно!"
0,"За такие деньги очень хороший телефон во всех смыслах. Есть NFC, много памяти, большой экран., Нет WiFi 5G, нет светового индикатора на передней панели, сенсорные кнопки не подсвечены. Много предустановленного барахла, которое вдобавок не деинсталлируется. 
Дополняя недостатки: очень тихий звук в телефоне, быстро разряжается батарея., Много телефона за мало денег."
0,"Все функции, что были заявлены., 2 поломки за 2 недели, На второй день сломался слот для карты - вылечил подсовыванием бумажки. На вторую неделю сломался NFC - перетал считывать карты Тройка и оплачивать в магазине.
Сдать по гарантии - гемморой, т.к. вы теряете всю банковскую информацию."
0,"Красиво выглядит, приятно лежит в руке., Самый главный его недостаток, очень слабый WiFi модуль! Там где мой старый alcatel 5036d ловит две полоски, это (чудо) даже не догадывается, что тут wi-fi существует! Также wifi присутствует и на остальных смартфонах, находящихся в нашей семье. Убедиться в этом, можно только опытным путем, сравнив это чудо-юдо, с каким-нибудь другим аппаратом. Камера неплохая, а ужасно плохая, максимум 2мег.пик одна рябь, только в телефоне и смотреть снимки., Я что теперь должен возле роутера постоянно сидеть? Или с собой носить репитор!? (российский бред) "
0,"1. Невысокая цена.
2. NFC
3. , 1. Камера
2. Быстро разряжается батарея
3. Приложения тормозят
4. Греется
5. При разблокировке телефона, экран загорается но не реагирует на касания. Нажимаешь блокировку,потом разблокировку кнопкой питания и экран работает. И так периодически выскакивает такой глюк, Слишком много недостатков для того чтоб это был годный телефон. Смысл было позиционировать что это российский бренд и при этом выпускать такое Г."
0,"внешне хорош,в руке чувствуется вещь а не игрушку(вес), греется при активном инете и навигаторе. Камера не айс., За этот бюджет достойный аппарат..."
1,"NFS, Через 2 недели, сдох отдал в сервис через 20 дней вернули
в навигаторе стал терять спутники и греется как кипятильник 
выдает перегрелся аккумулятор "
0,"Дешевый смартфон с NFC, Камера, Как минимум по характеристикам на момент покупки Фрост был уникален. Во всяком случае, когда я его брал, у нас не было официально продающихся других моделей такой ценовой категории с модулем NFC. Это конечно провал рынка, но я подозреваю, что не один я выбирал смартфон по принципу ""дешево и с NFC"". По работе сильных претензий нет - он не тупит, звук хороший, батарейку не жрет. Нравится."
0,"Дешевый, но надежный., Совсем с памятью беда. Вобще 4Гб, но из них 3 занимает система и 500 метров встроенные необходимые приложения, так что по факту для своих приложений остается очень мало места., Купила в июне 2017 пока все нравится, кроме того, что для того, чтобы установить новое приложение нужно удалить что-то из старого, так как память ну очень мала. Нравится, что не виснет, не глючит и не тупит, хотя для такой цены это удивительно. Еще он очень прочный, не знаю откуда у меня растут руки, но роняла его уже много раз, так хоть бы хны ему."
1,"  Удобно держать в руке, чтобы звездануть им об ... что угодно..
""Видит"" СД-карту 64 Гбайта.,  Абсолютный тормоз. Без СД-карты сразу орёт о недостатке памяти !
 Оповещения вовремя  не приходят (задержка вплоть до того момента, что включите главный экран, -- четыре часа запросто) , и это LTE-шный процессор внутри !
 Приложения запускаются супермедленно для 4-х ядерного процессора, пререключаются с одного на другое также убийственно.
 Аккумулятора хватает МАКСИМУМ на один день, если повезёт..
 ,  Замените на современной машине одно колесо на квадратное и попробуйте прокатиться с наслаждением .
 Вместо наслаждения будет ЧИСТОЕ раздражение.
Желаете удостовериться в абсолюдно дебильном выпуске этого смарта, тогда скупайте его кучами !"
0,"Компактный , Аккумулятора считай что нет, не хватает на полдня. Периодически  теряет сеть, и чаще всего чтоб заново поймал сеть приходится выключать и вынимать батарейку. Тупит постоянно. 4g одно название., Деньги и нервы на ветер."
0,"Q402+ Камера сносная для своей цены, звук и слышимость нормальные при разговоре, 
, Тормоз, разблокировать через раз получается, проще перезагрузить, и часто. Заряжать лучше каждый день, хоть и не пользуешься. Потрескался сразу же. , Для оочень спокойного пользователя, такого же тормоза."
0,"У меня Q402+! У него супер экономный режим энергосбережения + минимальная яркость и целый день возможно пользоваться мобильным интернетом.
 4 дюйма - компактный в кармане, удобно пользоваться одной рукой.
Возможно делать аудиозапись на диктофон с включенной музыкой - для импровизационного пения прекрасная функция.
Андроид 7! На волне новшеств.
Эргономика памяти грамотная для характеристик - неиспользуемые приложения сразу разгружают операционку, правда переключаться с приложения на приложения получается с задержкой, так как заного запускается приложение (без потери данных), Скорость операций не быстрая, соответствует характеристикам. 
Внутреннее хранилище (память) на 8Г, что ограничивает количество приложений и игр, которые не переносятся на карточку.
Чтобы делать видео запись приходится дважды нажимать на иконку (смена режима > съёмка)
, Есть спец чехол -книжка именно для этой модели. С ним смотрится вполне солидно.
Доволен, собираюсь хранить 
его как запасной телефон"
1,"Для такой цены (1990) отличный Смарт.не тупит не виснет работает отлично.камера без автофокуса но снимает отлично, Наверное батарея но в такой ценовой категории я думаю нормально, Берите не пожалеете отличный Смарт свои деньги отрабатывает на 200℅"
1,"Очень хороший динамик, чуть ли не самый громкий из всех что встречал. Вызов громкий, вибро сильное.
Версия Андроид - одна из последних.
По виду - вроде бы нормальный телефон (а не пластмассовая пустышка, как самые дешевые модели сейчас).
Экран вроде бы видно чуть-чуть даже на улице., Прошивка БИЛАЙН. Из-за нее телефон просто неработоспособен (см. комментарий)
Очень слабая батарея : если просто звонить изредка - то до вечера может быть и дотянет. А если подключить интернет на пару часов и посмотреть сайты - сразу заряд кончается (не говоря уже о ""продвинутых"" функциях).
Но простестировать интернет не удалось - сразу же начала ""отваливаться"" связь из-за прошивки БИЛАЙН.
Обновление ОС (в салоне Билайн) не помогло, а только привело к еще более частому ""отваливанию"" Сиим-карты (практически после каждого звонка приходится перегружать телефон., Прошивка БИЛАЙН. Из-за нее телефон просто неработоспособен : с первого дня постоянно ""отваливается"" сим-карта, требуется перещелкнуть включение - отключение сим карты в настройках, и мобильную передачу - тогда может быть и включится связь, но в половине случаев требуется перезагрузка.
И так через час - два работы все дни напролет. 
Утром встаешь - надо перезагружать телефон (а если были звонки или сообщения ночью - они не проходили, приходят только утром после перезагрузки).
Это общая проблема для практически всех проданных телефонов этой модели, как сказали в салонах БИЛАЙН - взяли с первого слова в ремонт, даже бланк с описанием проблемы у них уже отпечатан по опыту всех ремонтов этой модели, просто вписали фамилию и забрали.
НО !  Срок ремонта у них 35 дней !!! (хотя неисправность возникла через 10 минут после выхода из салона - вернулся, но обменять на другую модель или взять отказались - говорят отдавайте на диагностику и хохочут)
3...5 недель теперь ждать без телефона ! И не факт что придет работоспособный, т.к. причина в прошивке БИЛАЙН."
1,"Аккумулятор ёмкий, два дня с навигатором можно смело ездить, ещё Яндекс Музыку включать. Очень удобный сканер отпечатков., Беспроводная зарядка , очень долго заряжает. Рация включается постоянно , но это устраняется, Телефон заявлен как не убиваемый ,( я покупал в Китае), так вот на сайте 4pda, есть истории людей у которых упавший с не большой высоты телефон повредился, у кого-то разбилось стекло камеры, у кого-то стал работать не корректно,у кого то разлетелся экран, у меня пока всё нормально (но стекло камеры на всякий случай заказал). До этого был этой же фирмы но только 8000pro так вот он действительно был не убиваемый ( лучше бы крестнику подарил 9500про а себе оставил 8000 ) его кидал на 2м вверх с падением на бетонный пол, топил , а с этим страшно эксперемтировать. Тело тяжело но к этому быстро привыкаешь, батарейки действительно хватает на долго, но беспроводной зарядкой(фирменной) заряжать устанешь. А вообще если ещё размышляете почитайте >250 страниц обсуждения (у когото плохо заряжается, есть проблемы и по другим  параметрам не у всех одинаковые)на4pda и тогда примите решение"
1,"Рация, если не пользуешься, можно отключить., Их нет, Работает с часами Самсунг gear 3.
Оплачиваешь телефоном вместо карты.
"
1,"Защищенный, быстрый, автономный, и мощный смартфон., Выбор симкарты для отправки СМС нефункционирует., После перехода с I-phone 4 на Xiaomi, а затем на Huawei оказались лишними 2 повербанка, лупа и MP3-плеер, которые раньше приходилось постоянно таскать в сумке. Но время идет, количество приложений которые хочется установить возрастает, а память в устройстве заканчивается быстрее. После покупки BV9600 pro наконец можно почувствовать уверенность в телефоне: один из самых быстрых 8-ми ядерных процессоров, огромное количество памяти и независимость от розетки - то, что не хватает бюджетным китайцам присутствует. 3й повербанк в мусорку! Рингтон можно услышать даже на машиностроительном заводе, музыка воспроизводится с 2х динамиков, что вызывает стереоэффект, при воспроизведении телевизора не слышно!
Качество фото оставляет желать лучшего, напоминает 8й айфончик - камера мыльная и медленно фокусирующаяся.
Все кнопки программируются, не слушайте тех, кому мешает PTTY, она отключаются в ""Умном помощнике"". Минимальное время работы для полного разряда 18 часов (в поездке просмотр видео детьми, gps-навигатор, аудиосказки, точка доступа), а в обычном режиме хватает на 3 дня, или 10 дней похода в лес или рыбалку :)
GPS и DGPS работают отлично, сигнал сети ловит нормально.  
Проблемы с тихим микрофоном решаются через настройки вызываемые из режима телефона (звонилки) ... в верху, настройки, специальные возможности, флажок ""шумоподавление"".
Зарядка: ВНИМАНИЕ в комплекте поставляется ЗУ по технологии Pump Express - 5/9 вольт, использовать её для беспроводного или проводного заряжания следует с осторожностью - сильно повышается температура акб, что снижает время его работы. Используйте обычное ЗУ от любого другого устройства всегда, когда у вас достаточно времени. Причём это ЗУ (стоимостью под 100$), вполне нормально поддерживает любое устройство, заряжает 5,2 Вт, но на устройства PE оно выдает 9 вольт (можно зарядить 10 000 ма/ч за пару часов). Не разряжайте полностью акб - на 4pda высказывают мнение, что это может вызвать проблемы, держите более 10%. "
1,"Огромная ёмкость батареи, хоть и меньше заявленной. Цена. , огромный вес, неяркий экран, толстый корпус, слабый приём спутников, плохой микрофон., Купил один коллега из Питера такой смарт себе. Попросил меня протестировать его, т.к. мне есть с чем сранивать. Тестировал 1,5 недели. Микрофон сразу не понравился, все сказали, что меня еле слышно и звук как компьютерный, видать сжатие большое. Реальная измеренная 3 раза емкость батареи 8600мач. Реально в режиме навигации на минимальной яркости работает 57ч, это конечно фантастика. Но огромный вес не позволит никогда носить его в шортах, они просто спадают. Экран я не назвал бы сверх крутым, мне не понравился + ещё матовая плёнка. Я думаю при таком большом весе батарея при ударе будет ломать все внутри телефона. спутники ловит слабо, меньше остальных защищённых телефонов что я видел. Разъем зарядки точно не помню, вроде открытый, что тоже большой минус. Вообще у Blackview самой лучшей была модель BV6000. Жаль что планку опустили в погоне за минимальной ценой. Отдал коллеге и полностью сказал про свои ощущения, чем расстроил его. Надеюсь Blackview исправят косяки в будущих партиях, это возможно."
0,"Теоретически большая емкость батареии, В комментарии, Долгое время пользовался cat s60 - телефон постарел и я решил его поменять - взгляд упал на bv9500 pro.
Посмотрел на ютубе, и поддался на отзывы там, и батарею держит и любые нагрузки итд итп... Сразу спойлер: телефон продаю себе взял cat s61
Реальность оказалась хуже, первое и самое главное батарея  
1) держит меньше старого cat, почему ? - нет оптимизации софта - приложение рации постоянно само запускается и жрет всю батарею, сим слот греется, явно что то не то при работе двух сим в 4g
2) зарядка - зарядка это вообще сказка - избалованный хорошими телефона я воткнул его в зарядку от Mac book - и что? ничего он ее не переварил - постоянно всплывает ошибка заряжает 1 процент за 30 мин. Только родная и только проводная опять же мой и старый и новы телефон переваривают все и любые напряжения - таким и должен быть безопасный телефон рабочего класса - ты можешь его заряжать хоть 380в без внешнего адаптера 
3)Прошивка (гуя) чисто субъективно плохо неудобно и непонятно, частые лаги ошибки
Вообщем Китай есть Китай  - кроме Xiaomi топовых там чудес не бывает!
Не верьте отзывам и обзорам - посмотрю телефон в живую перед покупкой - попробуйте полазить по нему - думаю желание убиваться"
0,"Батарея , камера ,микрофон,динамики ,айпи 68-69к очень помогает в зимнее время !, Вес - ну это не то что бы не достаток просто привыкли уже к лёгким до 200 грамм и лично мне рация не нужна пока что жаль нету фукции что бы сделать кнопку не активной а то постоянно случайно нажимаю !, Я бы купил такой телефон второй рас если честно во первых не стоит бояться воды до этого мой телефон был обычный асус зен фон 2 551 мл да фото видео работа телефона хороша но асус сдал за 3 года батарея села и микрофон по моей вине умер вот  и  боязнь уронить бережное отношение вот подумал что взять на замену ну  и тут вижу 2 варианта 9500про и 9600плюс вот такие вот 2 топовые игрушки но выбрал 9500 про из за того что больше батарея была бы в 9600 плюс 10 000 батарея взял бы его а там каких то 5000 с хвостоя ну куда это там экран 6.2 если не ошибаюсь как я понимал и думаю батареи мало было бы для такого зверя вот купил 9500про всё хорошо уже и падал и тонул в луже и забыть его в снегу успел работа просто такая ну вот так вот как то огромный плюс защита от воды как подумал вот купил бы там мейзу хонора 10 а толку один раз упал - те же 30 000 а тут защита вот так вот думаю хорошая модель стоит брать стоит 27 000 я покупал к нему беспроводную зарядку тоже от их компании норм вроде всё греется на зарядке правда сильно . "
1,"Это классный, телефон! Уже падал и ему хоть бы что! Отличный динамик - огромная громкость! его слышно в машине при работающем моторе и включенной музыке! Будильник не проспите! не тормозит, даже при работе с несколькими приложениями. В общем я не жалею о своем приобретении!, Рация! От нее бы был толк если бы можно было настроить на волну дальнобойщиков! А так это не нужная МЕШАЮЩАЯ опция!!! очень нежная кнопка РТТ(включения рации) и приходится постоянно следить за тем чтобы она не включилась! В противном случае быстро сажает батарею! У меня за ночь в командировке 30 % сожрала(а зарядку я забыл - и такой не у кого нет). Но оставшихся 12% мне хватило на весь рабочий день!"
1,"понравилось как фотографирует камера, дизайн привлекательный, наличие сканера отпечатков пальцов, батареи не хватает, бывают подлагивания, греется как чайник, лично смартфон хорош, буду продавать"
1,"Яркий и четкий дисплей.Наличие сканера отпечатка.Неплохая камера.Привлекательный внешний вид., Аккумулятор всего на 2000.Сканер отпечатка не всегда работает.Наличие кучи не нужного софта.От МТС ,и умных розеток.Тонкая и маркая задняя крышка.Через некоторое время начинаются проблемы.Сильно нагревается.Зарядное не соответствует заявленным параметрам.При использовании на зарядке,батарея все равно садится., Цена нормальная.Где то через час после включения,пришло обновление.Нормальный сканер отпечатка и меньше софта.Было бы намного лучше."
0,"Камера хорошая,производительность тоже,динамики нормальные (как разговорные,так и обычные) 7.0 версия андроид., Фронтальная камера очень плохая.Батарея 2000,так себе,на день хватает.Чехлы никак не найду,буду наверное от модели t100 ставить., За свои деньги-4470,смартфон хороший.Пользуюсь 3 недели,недостатки есть,но всё же,год-полтара с этим телефоном попользоваться можно."
1,"хороший экран,неплохая камера, крепкий корпус ,индикатор зарядки-сообщений (светодиод вверху)  , несоответствие характеристик , указан процессор MediaTek MTK6737 по факту MediaTek MTK6735,возможно из-за этого он сильно греется и тормозит в играх. wi-fi модуль поддерживает ширину канала максимум  20 МГц, что означает максимальная скорость 60 мб/с, это можно сказать стандарт a/b  но не как не n. зарядное устройство  в комплекте на 1А, подключили и положили, поиграть или что-то поделать не получится ., microUSB развернут,на док-станции он будет развернут экраном вниз"
0,"Хороший экран, отличная камера с автофокусом, нормальная связь, громкий динамик, приятная, шершавая на ощупь задняя крышка, наличие основных датчиков, а также сканера отпечатка пальцев (рабочий). Быстрый Internet. Хорошо определяет местоположение и ведёт по маршруту. Есть индикатор событий и зарядки. Поддерживает OTG., Реализован на устаревшем бюджетном процессоре МТ6735, а не на заявленном МТ6737. ""Попугаев"" -16600. Экран не всегда отзывается в месте касания. Особенно это раздражает при написании SMS. Нет запаса по яркости экрана. Не воспроизводит файлы МР3 - пришлось установить проигрыватель. Много ненужных приложений от МТС. Батареи, при не интенсивном использовании (звонки -20 мин, 5 SMS, Internet - 5 мин) хватает на 4-е дня.  AnTuTu показывает ёмкость 1000mah., Вполне достойный аппарат за 4470р. Остаётся надеяться, что проработает хотя-бы 2 года. ДОПОЛНЯЮ свой хвалебный отзыв! НЕ ПРОРАБОТАЛ. Спустя 3 месяца стал самопроизвольно выключаться. После включения время и дата были ""сброшены"". Иногда заряжая всю ночь мог набрать только до (50-60)%. Сдал в ремонт. Жду ответа. "
0,"1.Экран
2.Нормальная камера
3.Железный)))
4.Дизайн, эргономика, приятно лежит в руке.
5.Сканер отпечатка пальцев
6.Не тормозит
7.LTE
8.Цена
9.7-ой андройд, 1. Слабый аккумулятор
2.Скользкий
3.Хлипкая задняя крышка
4.Динамики. Оба. Разговорный тихий, внешний плохого качества.
5.Мало памяти
6.Греется
, В общем, довольно хороший телефон за свои деньги. Благодаря металлическому корпусу, выглядит достаточно надежно, видео не тормозит, лте и жпс ловит хорошо. В игрухи не играл, не знаю, для звонков, интернета и месенджеров вполне хватает. Качество фотографий нормальное.Внутренняя камера конечно г-но, так что для любителей селфи не подойдет. На момент покупки самый недорогой телефон с LTE в нашем городе(3500р). О покупке не жалею, посмотрим, как будет вести себя дальше, надеюсь на год хватит)))"
1,"Смартфоном не очень доволен.Дизайн, камера,наличие сканера отпечатков пальцев., Батареи не хватает, даже на день. Очень сильно лагает. Греется. , Не посоветаю покупать данную модель!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1,"+ длительное время работы (2 дня - легко) и совсем не греется;
+ легкий алюминиевый корпус: кто придумал делать телефон из стекла, это же не рюмка?!
+ прекрасный ips-экран с естественной цветопередачей и огромным запасом яркости, ровным белым цветом; края экрана без всяких скруглений;
+ превосходная камера с оптической стабилизацией;
+ есть полноценный NFC;
+ быстрая зарядка QC3 в комплекте;
+ кнопки с подсветкой;
+ все меню на Андройд 7 работает очень быстро, приложения переключаются мгновенно;
+ удобная оболочка от Асус, где все настраивается;
+ элегантный тонкий корус, впрочем, в чехле спереди похож на Ксяоми;
+ прикольный Асусовкий чехол-книжка с окошком и его китайские аналоги;, - непопулярен, в салонах предлагают старшую модель, эту надо искать;
- официальная цена почти не снизилась за весь почти год жизни (что в марте брал за 32тыр, что в сентябре, уже из остатков);
- мелодии штатные так себе;
- прекрасный e-mail клиент, Asus Mail, в новых Андройд заменили простецким клиентом Gmail, приходится вручную ставить из apk старую версию (иногда закрывается аварийно);
- вероятно, не самый быстрый проц для игр, но не проверял - не играю., Пользовался полгода, потерял. Просил вернуть - не вернули, выбросили симки. Купил снова такой же, но золотой (серебристых уже не осталось) Завтра заберу третий - жене. Быстрый телефон для работы: почта, Интернет, звонки, навигатор. Очень хороший экран - после AMOLED от Samsung, этот нравится больше. Не такой ядреный, фото выглядят естественнее, хотя черный цвет не столь глубокий. Быстрая и четкая камера с ручным режимом, один из основных пунктов, почему брал этот телефон. Вторым был NFC и Android Pay.
Фирменная оболочка от Асус очень гибкая, все можно настроить под себя и обновлять по оддельности.
Штатная клавиатура - удобна,  первая, что я не сменил на альтернативную за все годы пользования смартфонам.
Нормальная штатная функция записи разговора - редкость.
Прекрасно ловит сигнал на даче и раздает WiFi от батареи целый день."
1,"Бренд. Соотношение цена/качество на высоте. Мощный, отличная камера, съёмка видео в 4к, металлический корпус, стильный., Нет оригинальных чехлов в Москве., Отличный телефон во всех отношениях. Своих денег стоит однозначно. полностью оправдывает свою цену для телефона с таким железом и металлическим корпусом. Прошло уже около полугода как им пользуюсь и не пожалел ни разу. Сравнивать его не хочу ни с s7 ни с айфоном. Скажу просто, что с такой начинкой даже 5.5, не говоря уже про старшего собрата 5.7,он вне конкуренции, да и ценник значительно ниже конкурентов. Очень много разных настроек и фишек, перечислять не вижу смысла. Батареи хватает на сутки активного использования. камера замечательная, съемка в формате 4к.
Всем советую!"
1,"Использую 5 месяцев. Отличный трудяга. Никаких хлопот. Брал из-за камеры с разрешением 4К (UHD) при скорости записи 25...30 к/с. Все работает стабильно. Деток снимаю. Реальный 4К. Камера тоже радует, т. к. выбирал телефон с сенсором Sony IMX., Допы заказал на Али (первый раз). Китайцы кинули. Не прислали защитное стекло. Ну, уже без него привык, вроде все ок. Тфу-тфу-тфу )"
1,"Мощный смартфон во всех отношениях, процессор Qualcomm Snapdragon, сборка на совесть + защитное стекло от царапин Corning Gorilla Glass 4, 4Гб оперативной памяти, 64Гб встроенной, есть слот для дополнительной памяти, GPS/ГЛОНАСС/BeiDou, 4G с LTE, куча всяких датчиков, в общем, тут можно бесконечно перечислять эти достоинства, их очень много., Поначалу думал, что недостаток единственный - цена, но попользовавшись, понял за что заплатил, стоит того смартфон., Даже не знаю с чего начать, начну изнутри. Процессор производительный, тянет топовые игры без багов. Играю целый день, заряжаю ближе к ночи. 64Гб встроенной памяти хватает пока и без флешки. Но если надую брать карту памяти, то уж по максимуму. Камера... Камера 16мп вообще в сравнение ни с чем не идёт, углы обзора хорошие, фокусировка быстрая и чёткая, вспышка по глазам не бьёт. Фронтальная на 8 мп - отлично для Skype и селфи. Интернет 4G быстрый и есть почти везде. Внешне так же всё здорово, приятно в руках держать. Не променял бы этот смарт даже на последний iPhone."
1,"экран, После трёх недель использования отключился и ни на что не реагирует. Пришлось сдавать в СЦ. Обидно"
0,"Первый год работал на 5+ 
Реально все летало., Камера, батарея, производительность, Первый год, работал отлично. Как только кончилась гарантия, начались пляски. Сначала засбоила камера в режиме видеосъемки. Просматриваешь видео, картинка останавливается, звук идет. Потом стала садиться батарея. Хватает меньше чем на сутки. Потом начались глюки с отправкой сообщений. Периодически отключается.
 Жду пока совсем сдохнет, чувствую конец его не за горами :)

Дополнение. Начались глюки с экраном. Не реагирует на прикосновения. Кнопка ""назад"" за один клик, отматывает 5-6 кликов.
"
0,"Работает быстро, Аккумулятор слабый,брал пол года назад, хватает максимум на сутки!!!!! Стекло царапается(не ворон глаз), Заплаченных денег не стоит!!!!"
1,"Смартфон меня устраивает, купила себе не так давно эту модель. Памяти достаточно для меня (16 Гб), шустрый довольно. Интерфейс необычный, но это дело привычки. Качество снимков нормальное. У дочки FLY FS516 снимает чуть лучше, при таких же 13 Мп. А вот тыловая камера у Алкатель дает снимки четче, при равных параметрах."
1,"Яркий экран, стабильная работа сети, качественные микрофон и динамик, батарея держит полных два дня., Не обнаружил., Телефон отличный, особенно если учесть его стоимость."
1,"1. отличный экран, 320dpi — это нечто
2. компактен, легок, не маркий тисненый пластик задней крышки
3. звучок обычный 
4. Андроид 8.1 после обновления при подключении к ВиФи
5. МТК стал быстрее ловить спутники, включая Глонасс
6. камеры средние, 1. экран хоть и стекло, но без олеофобки 
2. АКБ хотелось бы, конечно, побольше, хотя бы 3500, а так имею на одной зарядке: 4G — 2 полных дня, 3G — 4 дня., при этом экран в работе >5часов
3. нет расписания вкл/выкл — только режим «не беспокоить», а это не одно и тоже
4. иногда при работе разогревается ощутимо, под камерой
5. Ведроид...как был ведром, так им и остается даже в 8й версии — ничего человеческого. Но привыкнуть можно
6. большинство приложений маркета еще не заточены под 8.1, поэтому могут работать совсем не так как вы привыкли Например, Антуту пишет ""у вас слишком новое устройство, о котором мы ничего не знаем, попробуйте позднее"", Отличный, сбалансированный тел — за такую цену то, и без всяких глупых наворотов"
